2	2	4	4	7	7	7	3	3	7	7	5	7	6	6	29	29	8	8	7	7	7	7	7	7	7	7	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	2	2	2	2	2	2	3	3	3	27	27	11	27	4	14	27	11	12	
7	7	7	7	6	7	7	7	6	6	7	7	7	7	7	5	5	5	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	2	2	2	4	4	4	4	4	4	4	4	4	27	27	4	4	4	4	4	4	29	4	4	
5	5	7	7	7	7	6	6	29	7	7	29	7	29	7	8	8	8	7	7	7	5	5	5	3	3	3	5	5	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	2	2	27	27	27	4	27	27	27	14	27	27	4	4	4	31	
6	6	6	29	29	29	29	8	29	29	29	8	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	2	2	5	1	5	5	3	3	3	3	3	27	27	27	2	2	27	2	27	27	27	27	27	27	27	27	4	
5	5	7	6	6	6	6	6	6	6	29	29	6	7	7	7	7	7	3	1	1	3	3	1	1	3	3	3	2	2	3	3	3	3	3	2	27	27	27	27	4	27	27	4	4	27	27	27	27	11	11	4	4	11	11	28	27	27	4	27	
29	29	29	4	5	5	7	5	5	5	6	6	6	7	7	7	7	7	5	7	7	7	7	7	7	7	7	5	5	5	1	3	1	1	3	3	2	2	3	5	5	5	5	2	3	2	3	3	2	2	2	2	2	2	2	4	4	4	4	4	
6	6	6	6	6	6	29	29	29	6	7	7	7	7	5	5	3	1	3	1	1	1	1	1	1	1	1	3	5	5	3	3	3	3	3	3	3	2	2	2	2	2	4	4	29	29	29	4	4	4	4	4	4	4	29	4	4	30	31	31	
6	6	6	6	6	6	29	7	7	7	7	7	7	7	7	3	3	3	3	3	1	3	2	3	3	2	3	3	3	3	3	25	2	2	2	2	2	2	2	2	2	2	4	4	4	27	4	4	2	4	4	4	4	4	4	31	28	31	31	4	
7	7	7	7	7	7	7	7	7	7	5	3	3	1	1	1	1	1	1	3	3	3	3	3	3	3	5	5	3	3	3	25	3	2	2	2	2	2	27	2	4	4	4	4	27	27	27	27	27	27	27	4	4	4	27	4	4	4	4	4	
6	6	6	6	6	6	6	6	6	6	6	6	7	6	5	5	5	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	25	25	2	2	27	26	2	13	13	14	27	27	27	27	4	4	4	4	29	29	4	4	27	4	4	
3	7	7	7	7	7	29	29	29	29	29	7	7	29	7	7	8	8	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	27	27	27	4	4	4	3	3	4	4	4	4	4	
29	7	7	7	6	6	6	29	29	29	29	7	7	29	8	7	8	8	8	8	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	3	3	2	4	27	27	4	2	14	14	4	4	4	29	
7	7	5	5	5	5	5	5	1	1	3	1	3	1	3	3	3	3	3	3	3	3	3	3	3	27	3	3	3	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	29	4	4	4	4	4	4	31	29	30	
7	7	8	8	29	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	27	27	2	2	2	27	27	4	4	29	29	4	4	4	4	31	31	29	31	31	
29	7	7	7	7	7	7	6	29	29	29	29	29	29	29	29	29	7	29	29	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	7	3	3	3	3	3	3	27	2	2	3	2	2	25	25	2	2	3	4	4	4	27	27	27	4	
29	29	29	29	29	7	29	29	29	29	29	29	29	8	29	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	2	2	2	2	2	4	4	4	2	2	4	27	27	3	3	4	4	4	29	
8	8	8	8	7	29	7	29	29	7	7	7	7	7	7	3	3	1	3	3	3	3	1	3	3	3	3	3	3	3	3	2	2	2	2	2	4	4	4	3	3	27	27	27	2	3	3	4	4	27	27	4	4	4	27	27	4	4	4	4	
7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	27	4	4	27	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	31	31	31	31	31	
6	6	6	6	6	29	29	8	8	8	29	8	8	7	7	7	7	7	7	7	7	3	3	3	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	27	27	27	27	27	4	4	4	4	27	4	
29	29	29	29	29	8	29	29	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	5	3	5	5	3	3	3	3	3	3	3	3	2	2	27	27	27	27	2	4	27	27	27	4	4	4	4	4	4	4	27	28	28	11	31	
