4	11	11	11	11	11	26	27	3	27	2	11	2	3	2	3	25	27	4	11	13	13	23	23	23	23	23	23	23	23	23	23	23	23	23	24	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	8	23	23	22	23	23	23	23	
11	11	11	11	2	3	3	11	11	11	11	11	11	10	9	11	11	11	11	15	15	15	15	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	6	14	23	23	
3	3	11	11	11	11	9	9	9	9	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	11	24	24	24	24	24	24	11	11	23	23	24	11	24	24	11	24	24	23	29	24	24	24	23	23	23	23	29	
4	4	4	3	11	3	4	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	21	19	19	19	21	19	19	19	20	20	20	24	24	24	24	21	24	24	20	24	14	24	24	24	23	29	29	11	11	24	24	29	29	24	29	3	3	3	
4	11	11	4	11	28	28	11	11	11	11	11	9	9	9	9	11	11	11	9	9	11	11	19	19	19	19	19	19	20	24	24	20	20	24	24	24	11	14	24	20	20	11	11	11	24	24	24	24	14	14	29	29	31	29	23	23	31	29	31	
3	3	3	11	11	11	11	11	28	11	11	10	10	11	11	11	11	11	11	14	14	13	15	13	13	23	24	23	23	24	24	24	24	24	24	23	14	14	16	13	23	23	24	14	4	23	23	29	29	29	30	24	24	29	3	3	3	27	11	11	
3	11	11	11	10	10	11	11	9	9	9	9	9	11	11	2	11	11	11	15	23	23	23	23	23	24	24	24	24	24	24	24	24	24	29	29	11	11	29	29	29	29	29	24	24	29	29	29	4	2	2	2	11	11	11	11	11	11	11	11	
4	12	12	10	10	10	11	11	11	11	11	11	11	10	10	27	11	27	11	11	14	23	23	23	23	23	23	23	23	23	23	24	24	23	15	24	24	23	23	23	23	23	23	23	29	29	23	23	23	29	23	23	23	23	6	13	23	29	29	14	
12	28	12	11	11	11	11	11	11	11	11	11	11	3	3	11	11	11	11	11	11	23	23	15	15	15	15	23	24	24	19	24	24	24	24	24	24	24	24	24	11	11	11	11	11	24	24	29	29	23	24	14	31	29	29	29	4	27	27	2	
27	11	11	11	11	11	11	11	11	4	4	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	11	24	24	24	23	24	24	24	14	23	15	14	14	14	24	24	24	24	29	23	24	31	29	29	24	24	14	3	
11	11	11	10	11	28	28	28	11	11	10	11	11	28	11	11	11	11	14	14	14	11	13	13	13	19	23	23	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	24	24	24	23	23	23	23	23	
11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	23	23	21	23	24	23	23	23	23	24	24	23	23	23	21	24	21	24	24	24	24	24	24	23	23	24	24	24	24	24	
10	4	4	4	10	4	4	11	11	10	10	10	10	10	10	10	12	10	14	14	11	13	13	23	23	13	13	11	24	24	24	24	24	24	24	23	23	23	23	11	14	23	11	11	14	23	24	24	24	24	24	24	29	29	11	29	29	8	29	24	
4	11	12	4	10	10	28	10	10	10	11	10	10	10	12	12	14	14	14	14	23	23	23	23	23	23	23	23	24	24	23	20	24	24	24	24	23	23	20	24	24	24	20	24	20	24	24	24	24	24	24	24	23	29	24	24	29	29	30	29	
31	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	15	15	11	23	23	23	11	23	15	11	21	21	21	24	21	21	21	21	21	21	21	21	15	15	21	21	24	24	24	24	24	21	24	24	24	23	21	24	24	24	24	23	24	5	
31	12	10	11	11	11	10	10	10	10	10	9	10	10	10	11	16	16	15	15	15	15	19	19	19	19	24	15	15	24	24	24	24	23	23	23	24	24	24	15	15	15	24	20	20	24	24	24	24	24	24	24	23	23	11	13	10	3	10	10	
10	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	16	16	16	16	16	16	16	16	19	24	16	20	20	24	24	24	23	13	16	16	16	20	19	24	24	15	24	24	24	24	24	24	24	24	16	11	3	3	3	10	10	
11	10	10	12	10	12	12	12	12	10	10	10	10	10	10	10	14	12	12	16	16	16	16	16	16	16	16	16	24	24	16	24	24	24	24	14	14	14	24	12	14	16	16	24	24	24	14	11	24	24	24	24	24	14	2	3	10	10	10	10	
10	10	10	12	12	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	16	16	16	13	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	14	24	24	24	24	14	14	14	24	24	24	14	14	27	10	10	10	10	11	10	
10	10	12	12	11	10	10	10	11	10	10	10	10	10	10	10	10	16	16	16	16	11	11	15	16	16	15	15	24	24	24	16	24	20	23	24	14	23	11	15	15	15	15	15	14	23	24	15	15	24	24	24	24	24	11	3	10	10	11	11	
