28	31	28	31	14	16	16	16	16	16	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	32	24	32	21	21	21	21	21	21	21	22	8	29	4	4	4	7	7	7	7	7	7	7	7	7	7	7	
28	31	28	31	28	31	31	28	28	12	12	12	12	12	14	14	16	14	14	14	23	23	23	23	20	20	20	20	20	24	24	24	20	20	20	20	24	24	24	24	24	24	24	24	22	22	21	21	8	4	30	30	4	4	4	4	7	7	7	7	
28	31	31	12	12	12	31	28	31	31	31	14	12	14	24	23	23	23	20	20	20	20	20	20	24	20	22	20	20	24	24	20	22	23	23	24	24	30	22	30	30	31	4	4	4	31	31	31	4	4	4	4	4	4	7	7	7	7	7	7	
12	12	12	14	14	14	14	14	24	24	20	23	23	23	20	20	20	20	20	20	24	24	20	20	20	20	24	32	32	24	24	24	24	32	30	30	4	4	27	27	4	4	4	4	3	3	3	3	7	7	7	7	7	7	7	7	7	4	29	29	
28	28	31	31	31	29	31	29	28	31	31	31	31	31	31	11	14	14	14	23	23	21	23	23	19	19	21	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	24	24	24	24	21	21	30	31	21	29	4	4	4	4	4	4	4	4	
20	20	20	20	20	20	20	20	20	20	20	24	24	20	20	20	20	20	24	24	32	32	24	32	21	32	22	21	21	22	22	30	30	30	4	4	4	4	4	4	4	29	29	29	4	4	4	29	29	29	30	29	29	29	4	4	29	29	4	4	
31	31	31	12	12	12	12	12	12	31	31	12	14	23	23	14	14	14	24	24	20	23	23	24	24	24	24	20	24	24	20	20	20	23	23	24	24	24	24	24	24	30	8	31	4	26	14	14	23	21	29	4	29	4	4	4	4	4	7	7	
12	28	31	31	14	24	14	14	14	24	20	20	24	24	20	20	20	20	20	20	18	18	18	20	20	20	20	20	20	20	20	20	24	24	20	20	22	22	21	21	21	4	29	4	4	4	4	4	4	4	4	7	29	29	7	7	7	7	3	7	
4	4	4	4	4	4	12	28	28	28	10	28	12	12	12	12	12	12	12	12	16	16	24	24	24	20	24	24	20	24	24	24	24	24	20	20	20	20	20	20	24	24	24	24	24	24	21	24	24	24	24	22	22	22	23	14	14	23	23	29	
31	31	31	31	4	11	28	14	12	11	14	14	23	23	14	23	14	14	23	23	23	23	24	24	20	20	20	18	18	20	20	20	20	20	20	20	24	24	20	23	21	22	24	24	23	23	22	22	14	23	23	23	14	29	29	29	29	7	7	2	
16	24	24	16	24	24	24	20	20	24	20	24	24	24	24	24	24	24	32	24	22	22	22	22	15	15	27	21	23	23	29	29	4	4	4	7	7	7	7	7	7	7	5	5	7	7	3	5	5	7	7	7	7	7	7	4	29	8	7	4	
11	11	11	11	9	11	9	10	10	10	10	11	11	11	11	11	11	11	14	11	11	11	11	11	24	24	23	23	24	24	23	23	24	24	24	24	24	24	24	24	24	24	24	32	31	30	21	31	31	31	31	31	4	4	4	4	4	4	4	4	
24	24	24	24	24	24	24	24	24	24	24	24	20	24	20	20	20	24	31	31	30	21	21	31	14	4	4	4	4	4	4	4	4	3	3	4	3	3	3	3	3	3	5	7	5	3	3	3	7	7	7	3	7	7	7	29	29	29	4	4	
24	24	24	24	23	24	24	24	24	24	24	24	24	24	24	24	32	32	32	32	32	31	28	28	28	28	4	4	4	4	4	4	4	4	4	3	7	7	7	7	3	3	3	3	3	3	7	29	7	7	7	8	29	29	29	29	29	29	7	7	
4	4	4	4	4	4	4	4	30	30	31	30	31	31	12	31	31	31	31	28	28	12	12	12	11	14	14	14	24	24	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	31	31	31	30	30	4	27	14	14	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	32	30	30	30	30	30	21	21	26	26	4	4	4	4	8	7	7	7	7	7	7	7	7	5	5	1	1	3	5	7	7	7	7	7	7	7	8	7	7	29	29	29	7	7	7	7	
24	24	24	24	24	24	24	24	24	24	24	24	24	32	31	32	30	30	30	21	21	21	26	27	4	8	8	8	8	4	7	4	7	7	5	7	5	5	5	7	7	7	5	7	7	7	7	7	7	7	7	7	7	29	29	7	7	7	7	7	
12	12	12	12	29	12	12	12	12	12	4	4	4	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	29	29	29	4	30	29	29	30	31	26	27	4	4	4	4	4	7	7	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	31	30	30	30	21	4	27	27	31	4	23	8	29	29	4	4	4	3	3	7	7	3	3	3	3	3	3	3	3	3	3	1	3	5	5	5	7	7	7	7	7	8	29	29	4	
12	12	24	24	24	24	24	24	24	24	24	20	20	20	23	22	20	21	21	20	24	24	24	24	20	24	24	24	24	32	32	21	21	21	21	21	4	21	21	2	4	4	4	4	3	2	3	3	3	3	3	3	3	3	3	3	7	7	5	1	
