5	5	5	5	7	7	7	7	6	7	7	7	7	7	7	7	7	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	29	29	31	4	4	4	29	29	15	13	13	13	19	19	14	
5	5	5	5	5	5	5	5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	29	4	4	4	29	29	29	4	4	29	4	13	15	15	26	4	4	29	29	31	31	4	4	4	29	23	29	23	23	
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	7	6	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	7	29	29	23	23	2	2	5	2	2	7	7	6	14	2	4	7	7	6	6	4	4	4	4	4	
5	5	5	5	5	5	5	7	7	5	5	5	7	7	5	5	5	7	7	7	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	4	3	7	7	13	26	26	4	2	4	4	4	4	11	11	4	29	4	4	4	4	29	4	27	4	
5	5	5	5	5	5	5	7	7	7	5	5	5	7	7	5	5	5	5	5	5	5	5	5	3	3	3	3	1	3	3	3	3	3	2	2	4	7	7	3	7	4	7	5	3	3	3	2	2	4	4	2	6	4	4	4	4	29	29	29	
5	5	5	5	5	7	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	6	13	13	23	23	13	2	13	14	14	11	14	13	23	14	14	4	2	4	4	14	4	
5	5	7	7	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	13	13	13	2	2	2	11	11	14	14	14	11	11	29	29	14	4	4	4	4	27	4	4	4	4	
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	5	3	3	4	4	13	13	2	2	5	2	2	2	6	5	6	4	4	4	4	4	4	6	4	4	14	4	
5	5	5	5	5	5	5	5	5	5	5	6	5	5	6	6	7	5	7	7	7	7	3	7	3	3	3	3	3	3	3	4	4	4	7	6	7	4	7	8	8	7	4	4	29	29	29	4	4	4	29	29	29	29	4	4	29	29	11	11	
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	2	5	29	4	4	4	7	6	13	2	5	2	4	4	2	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	7	4	4	14	14	2	2	4	4	4	4	4	4	4	4	4	4	2	2	4	29	29	4	2	4	
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	13	13	13	13	13	13	13	5	5	13	13	6	13	2	14	14	13	11	14	14	14	14	
7	7	7	7	7	7	7	7	7	8	8	29	29	29	7	7	29	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	7	7	7	7	4	4	4	4	29	29	29	6	6	6	2	6	29	4	4	4	4	
5	5	5	5	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	5	7	7	7	7	7	3	3	3	7	7	7	7	7	4	4	7	7	29	14	14	27	4	4	4	4	4	4	29	29	29	4	4	4	7	4	4	4	4	
5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	7	7	7	7	29	29	29	7	7	7	4	4	6	5	7	29	29	29	
5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	7	3	3	4	4	4	4	7	29	14	11	2	3	4	4	4	4	4	4	4	
7	5	5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	7	7	7	7	7	7	7	7	7	7	5	5	5	3	3	3	3	3	3	3	3	3	7	3	3	4	4	4	7	4	4	27	4	4	4	4	6	6	
5	5	5	5	7	7	7	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	7	5	7	7	3	3	3	3	3	3	3	3	7	7	4	4	7	7	13	13	2	2	14	27	27	2	2	4	4	
5	5	7	7	7	5	5	5	7	7	7	7	5	5	5	5	5	7	7	7	7	7	5	5	7	7	3	3	3	3	3	1	3	3	3	3	3	1	1	1	2	2	7	7	13	26	26	13	6	4	4	4	4	4	29	4	29	2	4	4	
5	5	5	5	7	7	5	5	5	7	5	5	5	5	7	7	5	5	5	5	5	7	7	7	7	3	3	3	3	3	3	1	1	3	3	3	5	5	5	5	29	7	6	5	5	2	3	7	4	4	4	5	5	5	3	2	4	2	4	4	
